"SBO SIN RECUPERACIÓN DE SISTEMAS"
"TIME","PPS","QCORE","MSTPS","TGPS","MWCR","XWCOR","WSTEAM","MWLP","TWLP","WJETO","WCORI","WWRC","WCRD","MH2GEN(2)","MH2GEN(3)","MH2GEN(4)","MH2GEN(5)","WWRV","WGRV","WWSV","WGSV","WWBRK","WGBRK","WWLOCA","WGLOC","WFW","WGINST","WSCS","MWCRD",
" SECONDS","PA","W","KG","K","KG","M","KG/S","KG","K","KG/S","KG/S","KG/S","KG/S","KG","KG","KG","KG","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG/S","KG",
 2.1767297E+03, 7.8914922E+06, 3.7776867E+07, 1.0836292E+04, 5.7361445E+02, 1.3232486E+04, 7.3068977E+00, 1.3511700E+01, 6.1226265E+04, 5.5895211E+02, 5.5690036E+00, 5.6519157E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8435602E+04,
 2.2375704E+03, 7.7542653E+06, 3.7454211E+07, 1.0684629E+04, 5.7279510E+02, 1.2353795E+04, 7.1116388E+00, 1.2301186E+01, 6.1236315E+04, 5.5888611E+02, 5.0595614E+00, 5.1468902E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8433191E+04,
 2.2977941E+03, 7.5802677E+06, 3.7144981E+07, 1.0448955E+04, 5.7206798E+02, 1.1493541E+04, 6.9301393E+00, 1.1307100E+01, 6.1246646E+04, 5.5881832E+02, 4.6420548E+00, 4.7425223E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8431211E+04,
 2.3581475E+03, 7.3662656E+06, 3.6844741E+07, 1.0140107E+04, 5.7117631E+02, 1.0655950E+04, 7.0628421E+00, 1.1012318E+01, 6.1257630E+04, 5.5874629E+02, 4.2375246E+00, 4.3324540E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8429488E+04,
 2.4191286E+03, 7.9491518E+06, 3.6550741E+07, 1.0766662E+04, 5.8141136E+02, 1.0291171E+04, 6.6866921E+00, 1.0400505E+01, 6.1257194E+04, 5.5874883E+02, 4.2886863E+00, 4.3345531E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8425364E+04,
 2.4799149E+03, 7.6772136E+06, 3.6266616E+07, 1.0332884E+04, 5.8103258E+02, 9.5094611E+03, 6.5158512E+00, 9.1710858E+00, 6.1267606E+04, 5.5868058E+02, 3.7748351E+00, 3.8340403E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8424400E+04,
 2.5405044E+03, 7.3610659E+06, 3.5991890E+07, 9.8399360E+03, 5.8031932E+02, 8.7473712E+03, 6.4419609E+00, 8.4944390E+00, 6.1279181E+04, 5.5860476E+02, 3.4284579E+00, 3.4992154E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8423728E+04,
 2.6005044E+03, 7.8186611E+06, 3.5727809E+07, 1.0319130E+04, 5.8862522E+02, 8.4679206E+03, 6.3105468E+00, 7.9436817E+00, 6.1279260E+04, 5.5860399E+02, 3.2736645E+00, 3.2974071E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8420607E+04,
 2.6614251E+03, 7.4301009E+06, 3.5467441E+07, 9.6985974E+03, 5.8838677E+02, 7.7577542E+03, 6.1655543E+00, 7.0231159E+00, 6.1290909E+04, 5.5852775E+02, 2.8797988E+00, 2.9377804E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8420617E+04,
 2.7214251E+03, 7.7936426E+06, 3.5218327E+07, 1.0093244E+04, 5.9458844E+02, 7.5267702E+03, 6.1214621E+00, 6.5078064E+00, 6.1291982E+04, 5.5852051E+02, 2.6838713E+00, 2.6871103E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8418066E+04,
 2.7817130E+03, 7.3149328E+06, 3.4975027E+07, 9.3248114E+03, 5.9500899E+02, 6.8429647E+03, 6.0169086E+00, 5.9287926E+00, 6.1304804E+04, 5.5843666E+02, 2.3742257E+00, 2.4024461E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8418621E+04,
 2.8417130E+03, 7.6268476E+06, 3.4739573E+07, 9.6586109E+03, 6.0042636E+02, 6.6472815E+03, 5.9526871E+00, 5.4347063E+00, 6.1305447E+04, 5.5843225E+02, 2.2368685E+00, 2.2399115E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8416624E+04,
 2.9017130E+03, 7.9017201E+06, 3.4510516E+07, 9.9820725E+03, 6.0424625E+02, 6.4564040E+03, 5.9240288E+00, 5.3754176E+00, 6.1307897E+04, 5.5841607E+02, 2.2198229E+00, 2.1998187E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8414787E+04,
 2.9623900E+03, 7.3804912E+06, 3.4285117E+07, 9.0765839E+03, 6.0816024E+02, 5.8312864E+03, 5.8108196E+00, 5.2614758E+00, 6.1320026E+04, 5.5833678E+02, 2.1537013E+00, 2.1856556E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8415975E+04,
 3.0223900E+03, 7.6519461E+06, 3.4068160E+07, 9.3765015E+03, 6.1231364E+02, 5.6546945E+03, 5.7781521E+00, 4.7707635E+00, 6.1321111E+04, 5.5832952E+02, 1.9629854E+00, 1.9535282E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8414339E+04,
 3.0823900E+03, 7.8680481E+06, 3.3856865E+07, 9.6438264E+03, 6.1464221E+02, 5.4954376E+03, 5.7476639E+00, 4.2265961E+00, 6.1323880E+04, 5.5831129E+02, 1.7457324E+00, 1.7105730E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8413004E+04,
 3.1429015E+03, 7.2438386E+06, 3.3649279E+07, 8.6535731E+03, 6.1811920E+02, 5.0243812E+03, 5.7412951E+00, 4.8877620E+00, 6.1337476E+04, 5.5822258E+02, 1.1401414E+00, 1.0899503E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8414434E+04,
 3.2029015E+03, 7.4259678E+06, 3.3448703E+07, 8.8654115E+03, 6.2024223E+02, 4.8966878E+03, 5.6306749E+00, 3.1987587E+00, 6.1338309E+04, 5.5821691E+02, 1.3110616E+00, 1.2958441E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8413807E+04,
 3.2629015E+03, 7.5533691E+06, 3.3253162E+07, 9.0397035E+03, 6.2070244E+02, 4.7905746E+03, 5.6103332E+00, 2.7966972E+00, 6.1340680E+04, 5.5820130E+02, 1.1524514E+00, 1.1181581E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8413028E+04,
 3.3229015E+03, 7.6712895E+06, 3.3062467E+07, 9.1993311E+03, 6.2111763E+02, 4.6916712E+03, 5.5948690E+00, 2.6929436E+00, 6.1343639E+04, 5.5818187E+02, 1.1122673E+00, 1.0704705E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8412362E+04,
 3.3829015E+03, 7.7883924E+06, 3.2876440E+07, 9.3508462E+03, 6.2167938E+02, 4.5959662E+03, 5.5799553E+00, 2.5892814E+00, 6.1346954E+04, 5.5816011E+02, 1.0723288E+00, 1.0237134E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8411763E+04,
 3.4429015E+03, 7.9001436E+06, 3.2694909E+07, 9.4923707E+03, 6.2219194E+02, 4.5044133E+03, 5.5651437E+00, 2.4364959E+00, 6.1350609E+04, 5.5813614E+02, 1.0118487E+00, 9.5579791E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8411243E+04,
 3.5029015E+03, 7.9973554E+06, 3.2517713E+07, 9.6183364E+03, 6.2232385E+02, 4.4196782E+03, 5.5499560E+00, 2.1546734E+00, 6.1354639E+04, 5.5810972E+02, 8.9749586E-01, 8.3213187E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8410832E+04,
 3.5638193E+03, 7.2519099E+06, 3.2342083E+07, 8.3950605E+03, 6.2892973E+02, 4.0639705E+03, 5.4777856E+00, 1.6292863E+00, 6.1367071E+04, 5.5802861E+02, 6.6665260E-01, 6.3717933E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8413565E+04,
 3.6238193E+03, 7.2829297E+06, 3.2173161E+07, 8.4641194E+03, 6.2642381E+02, 4.0086693E+03, 5.4674307E+00, 1.4443561E+00, 6.1369180E+04, 5.5801476E+02, 5.9326502E-01, 5.5774164E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8413480E+04,
 3.6844538E+03, 7.3060769E+06, 3.2006403E+07, 8.5071080E+03, 6.2388207E+02, 3.9608021E+03, 5.4575425E+00, 1.2105553E+00, 6.1371726E+04, 5.5799815E+02, 5.0047784E-01, 4.6108787E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8413445E+04,
 3.7449727E+03, 7.3556883E+06, 3.1843786E+07, 8.5383105E+03, 6.2237508E+02, 3.9100127E+03, 5.4578616E+00, 1.9959126E+00, 6.1374170E+04, 5.5798180E+02, 8.3212740E-01, 8.0750264E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 5.3599478E-02, 0.0000000E+00, 1.8413378E+04,
 3.8051177E+03, 7.5649696E+06, 3.1685828E+07, 8.5688820E+03, 6.2505721E+02, 3.8118097E+03, 5.4667727E+00, 4.3880982E+00, 6.1375452E+04, 5.5797359E+02, 1.8309708E+00, 1.8536805E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 5.0438383E-02, 0.0000000E+00, 1.8412767E+04,
 3.8653571E+03, 7.9553513E+06, 3.1531148E+07, 8.5977363E+03, 6.3078525E+02, 3.6475821E+03, 5.4450728E+00, 4.3371929E+00, 6.1376063E+04, 5.5796945E+02, 1.7662486E+00, 1.7660751E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.4912987E-02, 0.0000000E+00, 1.8411430E+04,
 3.9255368E+03, 7.2166911E+06, 3.1380029E+07, 7.1438524E+03, 6.3688141E+02, 3.2740337E+03, 5.3535964E+00, 1.6367218E+00, 6.1388542E+04, 5.5788670E+02, 6.7395848E-01, 6.2348367E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.8436439E-02, 0.0000000E+00, 1.8414217E+04,
 3.9857065E+03, 7.2360504E+06, 3.1232225E+07, 7.1548905E+03, 6.3194816E+02, 3.2124700E+03, 5.3454021E+00, 1.8243678E+00, 6.1390902E+04, 5.5787127E+02, 7.4898234E-01, 7.3550952E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8414331E+04,
 4.0457862E+03, 7.3086589E+06, 3.1085969E+07, 7.1616814E+03, 6.2988930E+02, 3.1484507E+03, 5.3354517E+00, 1.8764276E+00, 6.1393058E+04, 5.5785695E+02, 7.9792443E-01, 7.6497829E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8414233E+04,
 4.1059128E+03, 7.4414846E+06, 3.0942115E+07, 7.1649628E+03, 6.2992585E+02, 3.0712281E+03, 5.3279761E+00, 2.1959559E+00, 6.1395007E+04, 5.5784408E+02, 9.0696677E-01, 8.7774045E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8414010E+04,
 4.1659265E+03, 7.9633674E+06, 3.0801522E+07, 7.2897271E+03, 6.4312935E+02, 2.8800880E+03, 5.3039529E+00, 2.3964534E+00, 6.1394529E+04, 5.5784723E+02, 9.9992408E-01, 9.2014368E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8412397E+04,
 4.2259570E+03, 7.7798127E+06, 3.0663782E+07, 6.8774521E+03, 6.4495650E+02, 2.7468680E+03, 5.6014666E+00, 5.7408456E+01, 6.1402085E+04, 5.5779723E+02, 2.6811462E+01, 2.5387881E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 2.1325235E+02, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8412775E+04,
 4.2863644E+03, 7.2404375E+06, 3.0528006E+07, 6.1538168E+03, 6.4263801E+02, 2.5628288E+03, 5.2395418E+00, 1.2667345E+00, 6.1410627E+04, 5.5774050E+02, 5.2048063E-01, 4.8068277E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8415761E+04,
 4.3465568E+03, 7.2672511E+06, 3.0395447E+07, 6.1654342E+03, 6.4064767E+02, 2.5299269E+03, 5.2315538E+00, 8.2193474E-01, 6.1403455E+04, 5.5777356E+02, 3.3939989E-01, 2.9204405E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8416025E+04,
 4.4070745E+03, 7.2948019E+06, 3.0264837E+07, 6.1699576E+03, 6.3988560E+02, 2.5036488E+03, 5.2261126E+00, 5.9515399E-01, 6.1404760E+04, 5.5776291E+02, 2.4720669E-01, 1.9932801E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.4013969E-04, 0.0000000E+00, 1.8416264E+04,
 4.4672877E+03, 7.3353148E+06, 3.0137456E+07, 6.1706534E+03, 6.4035125E+02, 2.4821659E+03, 5.2226563E+00, 5.2343609E-01, 6.1405867E+04, 5.5775306E+02, 2.1772784E-01, 1.6890588E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.4435100E-04, 0.0000000E+00, 1.8416469E+04,
 4.5280829E+03, 7.3857185E+06, 3.0011365E+07, 6.1706956E+03, 6.4175877E+02, 2.4627177E+03, 5.2193225E+00, 4.1576376E-01, 6.1408663E+04, 5.5773454E+02, 1.7381371E-01, 1.2528188E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 7.1812699E-02, 0.0000000E+00, 1.8416665E+04,
 4.5889954E+03, 7.4254030E+06, 2.9887495E+07, 6.1680225E+03, 6.4317184E+02, 2.4441483E+03, 5.2171502E+00, 4.7515835E-01, 6.1411725E+04, 5.5771429E+02, 2.0214488E-01, 1.5340276E-01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 7.1384817E-02, 0.0000000E+00, 1.8416925E+04,
 4.6492506E+03, 7.5564720E+06, 2.9767316E+07, 6.1819218E+03, 6.4901373E+02, 2.4103295E+03, 5.2180922E+00, 1.2621583E+00, 6.1414007E+04, 5.5769934E+02, 5.2551590E-01, 4.9041200E-01, 0.0000000E+00, 0.0000000E+00, 5.8994313E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.9372526E-02, 0.0000000E+00, 1.8416923E+04,
 4.7093495E+03, 7.7242552E+06, 2.9649710E+07, 6.2025741E+03, 6.5596774E+02, 2.3646613E+03, 5.2121705E+00, 1.2480383E+00, 6.1416396E+04, 5.5768357E+02, 5.1971054E-01, 4.8132045E-01, 0.0000000E+00, 0.0000000E+00, 5.8994313E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.7430142E-02, 0.0000000E+00, 1.8416788E+04,
 4.7695648E+03, 7.8410098E+06, 2.9534077E+07, 6.2213005E+03, 6.5991751E+02, 2.3201906E+03, 5.2055387E+00, 1.1612908E+00, 6.1419559E+04, 5.5766255E+02, 4.9806944E-01, 4.3780659E-01, 0.0000000E+00, 0.0000000E+00, 5.8994313E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 6.7634996E-02, 0.0000000E+00, 1.8416857E+04,
 4.8295802E+03, 7.9244425E+06, 2.9420954E+07, 6.2244259E+03, 6.6193981E+02, 2.2802158E+03, 5.1983602E+00, 8.7885020E-01, 6.1423087E+04, 5.5763944E+02, 3.7360816E-01, 3.1145259E-01, 0.0000000E+00, 0.0000000E+00, 5.8994313E-06, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.8417108E+04,
